"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Disability_Status"
"Pittsylvania County, Virginia","25420.0","633.0","1.0","05000US51143","51","143","T","All","All","All","All"
"Pittsylvania County, Virginia","20255.0","794.0","2.0","05000US51143","51","143","S","Owner","All","All","All"
"Pittsylvania County, Virginia","4925.0","549.0","3.0","05000US51143","51","143","S","Owner","Yes","All","All"
"Pittsylvania County, Virginia","1670.0","375.0","4.0","05000US51143","51","143","S","Owner","Yes","30% AMI or less","All"
"Pittsylvania County, Virginia","500.0","173.0","5.0","05000US51143","51","143","D","Owner","Yes","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","1165.0","351.0","6.0","05000US51143","51","143","D","Owner","Yes","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","825.0","224.0","7.0","05000US51143","51","143","S","Owner","Yes","30.1-50% AMI","All"
"Pittsylvania County, Virginia","150.0","80.0","8.0","05000US51143","51","143","D","Owner","Yes","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","675.0","231.0","9.0","05000US51143","51","143","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","1305.0","260.0","10.0","05000US51143","51","143","S","Owner","Yes","50.1-80% AMI","All"
"Pittsylvania County, Virginia","305.0","122.0","11.0","05000US51143","51","143","D","Owner","Yes","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","1000.0","235.0","12.0","05000US51143","51","143","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","1130.0","257.0","13.0","05000US51143","51","143","S","Owner","Yes","80.1% AMI and above","All"
"Pittsylvania County, Virginia","270.0","208.0","14.0","05000US51143","51","143","D","Owner","Yes","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","855.0","171.0","15.0","05000US51143","51","143","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Pittsylvania County, Virginia","15270.0","728.0","16.0","05000US51143","51","143","S","Owner","No","All","All"
"Pittsylvania County, Virginia","440.0","185.0","17.0","05000US51143","51","143","S","Owner","No","30% AMI or less","All"
"Pittsylvania County, Virginia","170.0","136.0","18.0","05000US51143","51","143","D","Owner","No","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","270.0","151.0","19.0","05000US51143","51","143","D","Owner","No","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","1020.0","216.0","20.0","05000US51143","51","143","S","Owner","No","30.1-50% AMI","All"
"Pittsylvania County, Virginia","305.0","131.0","21.0","05000US51143","51","143","D","Owner","No","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","715.0","183.0","22.0","05000US51143","51","143","D","Owner","No","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","2375.0","325.0","23.0","05000US51143","51","143","S","Owner","No","50.1-80% AMI","All"
"Pittsylvania County, Virginia","670.0","181.0","24.0","05000US51143","51","143","D","Owner","No","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","1705.0","267.0","25.0","05000US51143","51","143","D","Owner","No","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","11440.0","673.0","26.0","05000US51143","51","143","S","Owner","No","80.1% AMI and above","All"
"Pittsylvania County, Virginia","1025.0","272.0","27.0","05000US51143","51","143","D","Owner","No","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","10410.0","674.0","28.0","05000US51143","51","143","D","Owner","No","80.1% AMI and above","Not disabled"
"Pittsylvania County, Virginia","55.0","61.0","29.0","05000US51143","51","143","S","Owner","N/A","All","All"
"Pittsylvania County, Virginia","55.0","61.0","30.0","05000US51143","51","143","S","Owner","N/A","30% AMI or less","All"
"Pittsylvania County, Virginia","40.0","51.0","31.0","05000US51143","51","143","D","Owner","N/A","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","15.0","32.0","32.0","05000US51143","51","143","D","Owner","N/A","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","0.0","161.0","33.0","05000US51143","51","143","S","Owner","N/A","30.1-50% AMI","All"
"Pittsylvania County, Virginia","0.0","161.0","34.0","05000US51143","51","143","D","Owner","N/A","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","0.0","161.0","35.0","05000US51143","51","143","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","0.0","161.0","36.0","05000US51143","51","143","S","Owner","N/A","50.1-80% AMI","All"
"Pittsylvania County, Virginia","0.0","161.0","37.0","05000US51143","51","143","D","Owner","N/A","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","0.0","161.0","38.0","05000US51143","51","143","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","0.0","161.0","39.0","05000US51143","51","143","S","Owner","N/A","80.1% AMI and above","All"
"Pittsylvania County, Virginia","0.0","161.0","40.0","05000US51143","51","143","D","Owner","N/A","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","0.0","161.0","41.0","05000US51143","51","143","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Pittsylvania County, Virginia","5165.0","717.0","42.0","05000US51143","51","143","S","Renter","All","All","All"
"Pittsylvania County, Virginia","1935.0","567.0","43.0","05000US51143","51","143","S","Renter","Yes","All","All"
"Pittsylvania County, Virginia","1035.0","459.0","44.0","05000US51143","51","143","S","Renter","Yes","30% AMI or less","All"
"Pittsylvania County, Virginia","145.0","123.0","45.0","05000US51143","51","143","D","Renter","Yes","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","890.0","431.0","46.0","05000US51143","51","143","D","Renter","Yes","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","600.0","244.0","47.0","05000US51143","51","143","S","Renter","Yes","30.1-50% AMI","All"
"Pittsylvania County, Virginia","110.0","75.0","48.0","05000US51143","51","143","D","Renter","Yes","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","495.0","232.0","49.0","05000US51143","51","143","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","280.0","144.0","50.0","05000US51143","51","143","S","Renter","Yes","50.1-80% AMI","All"
"Pittsylvania County, Virginia","0.0","161.0","51.0","05000US51143","51","143","D","Renter","Yes","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","280.0","144.0","52.0","05000US51143","51","143","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","15.0","33.0","53.0","05000US51143","51","143","S","Renter","Yes","80.1% AMI and above","All"
"Pittsylvania County, Virginia","0.0","161.0","54.0","05000US51143","51","143","D","Renter","Yes","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","15.0","33.0","55.0","05000US51143","51","143","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Pittsylvania County, Virginia","2140.0","443.0","56.0","05000US51143","51","143","S","Renter","No","All","All"
"Pittsylvania County, Virginia","15.0","16.0","57.0","05000US51143","51","143","S","Renter","No","30% AMI or less","All"
"Pittsylvania County, Virginia","4.0","13.0","58.0","05000US51143","51","143","D","Renter","No","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","10.0","16.0","59.0","05000US51143","51","143","D","Renter","No","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","105.0","77.0","60.0","05000US51143","51","143","S","Renter","No","30.1-50% AMI","All"
"Pittsylvania County, Virginia","0.0","161.0","61.0","05000US51143","51","143","D","Renter","No","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","105.0","77.0","62.0","05000US51143","51","143","D","Renter","No","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","595.0","259.0","63.0","05000US51143","51","143","S","Renter","No","50.1-80% AMI","All"
"Pittsylvania County, Virginia","35.0","40.0","64.0","05000US51143","51","143","D","Renter","No","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","565.0","252.0","65.0","05000US51143","51","143","D","Renter","No","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","1420.0","355.0","66.0","05000US51143","51","143","S","Renter","No","80.1% AMI and above","All"
"Pittsylvania County, Virginia","60.0","49.0","67.0","05000US51143","51","143","D","Renter","No","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","1365.0","360.0","68.0","05000US51143","51","143","D","Renter","No","80.1% AMI and above","Not disabled"
"Pittsylvania County, Virginia","1095.0","256.0","69.0","05000US51143","51","143","S","Renter","N/A","All","All"
"Pittsylvania County, Virginia","315.0","140.0","70.0","05000US51143","51","143","S","Renter","N/A","30% AMI or less","All"
"Pittsylvania County, Virginia","85.0","73.0","71.0","05000US51143","51","143","D","Renter","N/A","30% AMI or less","Disabled"
"Pittsylvania County, Virginia","230.0","139.0","72.0","05000US51143","51","143","D","Renter","N/A","30% AMI or less","Not disabled"
"Pittsylvania County, Virginia","220.0","137.0","73.0","05000US51143","51","143","S","Renter","N/A","30.1-50% AMI","All"
"Pittsylvania County, Virginia","50.0","46.0","74.0","05000US51143","51","143","D","Renter","N/A","30.1-50% AMI","Disabled"
"Pittsylvania County, Virginia","170.0","130.0","75.0","05000US51143","51","143","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Pittsylvania County, Virginia","135.0","95.0","76.0","05000US51143","51","143","S","Renter","N/A","50.1-80% AMI","All"
"Pittsylvania County, Virginia","20.0","34.0","77.0","05000US51143","51","143","D","Renter","N/A","50.1-80% AMI","Disabled"
"Pittsylvania County, Virginia","120.0","93.0","78.0","05000US51143","51","143","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Pittsylvania County, Virginia","420.0","186.0","79.0","05000US51143","51","143","S","Renter","N/A","80.1% AMI and above","All"
"Pittsylvania County, Virginia","75.0","88.0","80.0","05000US51143","51","143","D","Renter","N/A","80.1% AMI and above","Disabled"
"Pittsylvania County, Virginia","345.0","173.0","81.0","05000US51143","51","143","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Powhatan County, Virginia","8075.0","327.0","1.0","05000US51145","51","145","T","All","All","All","All"
"Powhatan County, Virginia","7290.0","406.0","2.0","05000US51145","51","145","S","Owner","All","All","All"
"Powhatan County, Virginia","1280.0","277.0","3.0","05000US51145","51","145","S","Owner","Yes","All","All"
"Powhatan County, Virginia","150.0","119.0","4.0","05000US51145","51","145","S","Owner","Yes","30% AMI or less","All"
"Powhatan County, Virginia","30.0","56.0","5.0","05000US51145","51","145","D","Owner","Yes","30% AMI or less","Disabled"
"Powhatan County, Virginia","120.0","115.0","6.0","05000US51145","51","145","D","Owner","Yes","30% AMI or less","Not disabled"
"Powhatan County, Virginia","170.0","137.0","7.0","05000US51145","51","145","S","Owner","Yes","30.1-50% AMI","All"
"Powhatan County, Virginia","20.0","34.0","8.0","05000US51145","51","145","D","Owner","Yes","30.1-50% AMI","Disabled"
"Powhatan County, Virginia","145.0","138.0","9.0","05000US51145","51","145","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Powhatan County, Virginia","435.0","179.0","10.0","05000US51145","51","145","S","Owner","Yes","50.1-80% AMI","All"
"Powhatan County, Virginia","35.0","40.0","11.0","05000US51145","51","145","D","Owner","Yes","50.1-80% AMI","Disabled"
"Powhatan County, Virginia","405.0","177.0","12.0","05000US51145","51","145","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Powhatan County, Virginia","525.0","164.0","13.0","05000US51145","51","145","S","Owner","Yes","80.1% AMI and above","All"
"Powhatan County, Virginia","0.0","161.0","14.0","05000US51145","51","145","D","Owner","Yes","80.1% AMI and above","Disabled"
"Powhatan County, Virginia","525.0","164.0","15.0","05000US51145","51","145","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Powhatan County, Virginia","6010.0","439.0","16.0","05000US51145","51","145","S","Owner","No","All","All"
"Powhatan County, Virginia","4.0","16.0","17.0","05000US51145","51","145","S","Owner","No","30% AMI or less","All"
"Powhatan County, Virginia","0.0","161.0","18.0","05000US51145","51","145","D","Owner","No","30% AMI or less","Disabled"
"Powhatan County, Virginia","4.0","16.0","19.0","05000US51145","51","145","D","Owner","No","30% AMI or less","Not disabled"
"Powhatan County, Virginia","255.0","152.0","20.0","05000US51145","51","145","S","Owner","No","30.1-50% AMI","All"
"Powhatan County, Virginia","45.0","57.0","21.0","05000US51145","51","145","D","Owner","No","30.1-50% AMI","Disabled"
"Powhatan County, Virginia","205.0","136.0","22.0","05000US51145","51","145","D","Owner","No","30.1-50% AMI","Not disabled"
"Powhatan County, Virginia","580.0","240.0","23.0","05000US51145","51","145","S","Owner","No","50.1-80% AMI","All"
"Powhatan County, Virginia","35.0","37.0","24.0","05000US51145","51","145","D","Owner","No","50.1-80% AMI","Disabled"
"Powhatan County, Virginia","545.0","237.0","25.0","05000US51145","51","145","D","Owner","No","50.1-80% AMI","Not disabled"
"Powhatan County, Virginia","5170.0","443.0","26.0","05000US51145","51","145","S","Owner","No","80.1% AMI and above","All"
"Powhatan County, Virginia","295.0","151.0","27.0","05000US51145","51","145","D","Owner","No","80.1% AMI and above","Disabled"
"Powhatan County, Virginia","4880.0","446.0","28.0","05000US51145","51","145","D","Owner","No","80.1% AMI and above","Not disabled"
"Powhatan County, Virginia","0.0","161.0","29.0","05000US51145","51","145","S","Owner","N/A","All","All"
"Powhatan County, Virginia","0.0","161.0","30.0","05000US51145","51","145","S","Owner","N/A","30% AMI or less","All"
"Powhatan County, Virginia","0.0","161.0","31.0","05000US51145","51","145","D","Owner","N/A","30% AMI or less","Disabled"
"Powhatan County, Virginia","0.0","161.0","32.0","05000US51145","51","145","D","Owner","N/A","30% AMI or less","Not disabled"
"Powhatan County, Virginia","0.0","161.0","33.0","05000US51145","51","145","S","Owner","N/A","30.1-50% AMI","All"
"Powhatan County, Virginia","0.0","161.0","34.0","05000US51145","51","145","D","Owner","N/A","30.1-50% AMI","Disabled"
"Powhatan County, Virginia","0.0","161.0","35.0","05000US51145","51","145","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Powhatan County, Virginia","0.0","161.0","36.0","05000US51145","51","145","S","Owner","N/A","50.1-80% AMI","All"
"Powhatan County, Virginia","0.0","161.0","37.0","05000US51145","51","145","D","Owner","N/A","50.1-80% AMI","Disabled"
"Powhatan County, Virginia","0.0","161.0","38.0","05000US51145","51","145","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Powhatan County, Virginia","0.0","161.0","39.0","05000US51145","51","145","S","Owner","N/A","80.1% AMI and above","All"
"Powhatan County, Virginia","0.0","161.0","40.0","05000US51145","51","145","D","Owner","N/A","80.1% AMI and above","Disabled"
"Powhatan County, Virginia","0.0","161.0","41.0","05000US51145","51","145","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Powhatan County, Virginia","785.0","287.0","42.0","05000US51145","51","145","S","Renter","All","All","All"
"Powhatan County, Virginia","215.0","167.0","43.0","05000US51145","51","145","S","Renter","Yes","All","All"
