"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Overcrowding","Household_Income","Family_Structure"
"Albemarle County, Virginia","150.0","144.0","90.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30% AMI or less","1 family household"
"Albemarle County, Virginia","0.0","161.0","91.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30% AMI or less","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","92.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30% AMI or less","Non-family household"
"Albemarle County, Virginia","30.0","49.0","93.0","05000US51003","51","003","S","Renter","Moderate overcrowding","30.1-50% AMI","All"
"Albemarle County, Virginia","30.0","49.0","94.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30.1-50% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","95.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","96.0","05000US51003","51","003","D","Renter","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Albemarle County, Virginia","0.0","161.0","97.0","05000US51003","51","003","S","Renter","Moderate overcrowding","50.1-80% AMI","All"
"Albemarle County, Virginia","0.0","161.0","98.0","05000US51003","51","003","D","Renter","Moderate overcrowding","50.1-80% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","99.0","05000US51003","51","003","D","Renter","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","100.0","05000US51003","51","003","D","Renter","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Albemarle County, Virginia","20.0","34.0","101.0","05000US51003","51","003","S","Renter","Moderate overcrowding","80.1-95% AMI","All"
"Albemarle County, Virginia","20.0","34.0","102.0","05000US51003","51","003","D","Renter","Moderate overcrowding","80.1-95% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","103.0","05000US51003","51","003","D","Renter","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","104.0","05000US51003","51","003","D","Renter","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Albemarle County, Virginia","0.0","161.0","105.0","05000US51003","51","003","S","Renter","Moderate overcrowding","95.1% AMI and above","All"
"Albemarle County, Virginia","0.0","161.0","106.0","05000US51003","51","003","D","Renter","Moderate overcrowding","95.1% AMI and above","1 family household"
"Albemarle County, Virginia","0.0","161.0","107.0","05000US51003","51","003","D","Renter","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","108.0","05000US51003","51","003","D","Renter","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Albemarle County, Virginia","60.0","73.0","109.0","05000US51003","51","003","S","Renter","Severe overcrowding","All","All"
"Albemarle County, Virginia","0.0","161.0","110.0","05000US51003","51","003","S","Renter","Severe overcrowding","30% AMI or less","All"
"Albemarle County, Virginia","0.0","161.0","111.0","05000US51003","51","003","D","Renter","Severe overcrowding","30% AMI or less","1 family household"
"Albemarle County, Virginia","0.0","161.0","112.0","05000US51003","51","003","D","Renter","Severe overcrowding","30% AMI or less","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","113.0","05000US51003","51","003","D","Renter","Severe overcrowding","30% AMI or less","Non-family household"
"Albemarle County, Virginia","0.0","161.0","114.0","05000US51003","51","003","S","Renter","Severe overcrowding","30.1-50% AMI","All"
"Albemarle County, Virginia","0.0","161.0","115.0","05000US51003","51","003","D","Renter","Severe overcrowding","30.1-50% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","116.0","05000US51003","51","003","D","Renter","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","117.0","05000US51003","51","003","D","Renter","Severe overcrowding","30.1-50% AMI","Non-family household"
"Albemarle County, Virginia","0.0","161.0","118.0","05000US51003","51","003","S","Renter","Severe overcrowding","50.1-80% AMI","All"
"Albemarle County, Virginia","0.0","161.0","119.0","05000US51003","51","003","D","Renter","Severe overcrowding","50.1-80% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","120.0","05000US51003","51","003","D","Renter","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","121.0","05000US51003","51","003","D","Renter","Severe overcrowding","50.1-80% AMI","Non-family household"
"Albemarle County, Virginia","0.0","161.0","122.0","05000US51003","51","003","S","Renter","Severe overcrowding","80.1-95% AMI","All"
"Albemarle County, Virginia","0.0","161.0","123.0","05000US51003","51","003","D","Renter","Severe overcrowding","80.1-95% AMI","1 family household"
"Albemarle County, Virginia","0.0","161.0","124.0","05000US51003","51","003","D","Renter","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","125.0","05000US51003","51","003","D","Renter","Severe overcrowding","80.1-95% AMI","Non-family household"
"Albemarle County, Virginia","60.0","73.0","126.0","05000US51003","51","003","S","Renter","Severe overcrowding","95.1% AMI and above","All"
"Albemarle County, Virginia","60.0","73.0","127.0","05000US51003","51","003","D","Renter","Severe overcrowding","95.1% AMI and above","1 family household"
"Albemarle County, Virginia","0.0","161.0","128.0","05000US51003","51","003","D","Renter","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Albemarle County, Virginia","0.0","161.0","129.0","05000US51003","51","003","D","Renter","Severe overcrowding","95.1% AMI and above","Non-family household"
"Amherst County, Virginia","12730.0","370.0","1.0","05000US51009","51","009","T","All","All","All","All"
"Amherst County, Virginia","9680.0","490.0","2.0","05000US51009","51","009","S","Owner","All","All","All"
"Amherst County, Virginia","9610.0","478.0","3.0","05000US51009","51","009","S","Owner","No overcrowding","All","All"
"Amherst County, Virginia","900.0","246.0","4.0","05000US51009","51","009","S","Owner","No overcrowding","30% AMI or less","All"
"Amherst County, Virginia","335.0","118.0","5.0","05000US51009","51","009","D","Owner","No overcrowding","30% AMI or less","1 family household"
"Amherst County, Virginia","0.0","161.0","6.0","05000US51009","51","009","D","Owner","No overcrowding","30% AMI or less","2+ families in household"
"Amherst County, Virginia","565.0","218.0","7.0","05000US51009","51","009","D","Owner","No overcrowding","30% AMI or less","Non-family household"
"Amherst County, Virginia","880.0","237.0","8.0","05000US51009","51","009","S","Owner","No overcrowding","30.1-50% AMI","All"
"Amherst County, Virginia","525.0","212.0","9.0","05000US51009","51","009","D","Owner","No overcrowding","30.1-50% AMI","1 family household"
"Amherst County, Virginia","0.0","161.0","10.0","05000US51009","51","009","D","Owner","No overcrowding","30.1-50% AMI","2+ families in household"
"Amherst County, Virginia","355.0","139.0","11.0","05000US51009","51","009","D","Owner","No overcrowding","30.1-50% AMI","Non-family household"
"Amherst County, Virginia","1645.0","313.0","12.0","05000US51009","51","009","S","Owner","No overcrowding","50.1-80% AMI","All"
"Amherst County, Virginia","995.0","234.0","13.0","05000US51009","51","009","D","Owner","No overcrowding","50.1-80% AMI","1 family household"
"Amherst County, Virginia","10.0","24.0","14.0","05000US51009","51","009","D","Owner","No overcrowding","50.1-80% AMI","2+ families in household"
"Amherst County, Virginia","635.0","204.0","15.0","05000US51009","51","009","D","Owner","No overcrowding","50.1-80% AMI","Non-family household"
"Amherst County, Virginia","625.0","212.0","16.0","05000US51009","51","009","S","Owner","No overcrowding","80.1-95% AMI","All"
"Amherst County, Virginia","510.0","197.0","17.0","05000US51009","51","009","D","Owner","No overcrowding","80.1-95% AMI","1 family household"
"Amherst County, Virginia","30.0","36.0","18.0","05000US51009","51","009","D","Owner","No overcrowding","80.1-95% AMI","2+ families in household"
"Amherst County, Virginia","85.0","81.0","19.0","05000US51009","51","009","D","Owner","No overcrowding","80.1-95% AMI","Non-family household"
"Amherst County, Virginia","5560.0","424.0","20.0","05000US51009","51","009","S","Owner","No overcrowding","95.1% AMI and above","All"
"Amherst County, Virginia","4550.0","399.0","21.0","05000US51009","51","009","D","Owner","No overcrowding","95.1% AMI and above","1 family household"
"Amherst County, Virginia","225.0","97.0","22.0","05000US51009","51","009","D","Owner","No overcrowding","95.1% AMI and above","2+ families in household"
"Amherst County, Virginia","780.0","219.0","23.0","05000US51009","51","009","D","Owner","No overcrowding","95.1% AMI and above","Non-family household"
"Amherst County, Virginia","70.0","77.0","24.0","05000US51009","51","009","S","Owner","Moderate overcrowding","All","All"
"Amherst County, Virginia","0.0","161.0","25.0","05000US51009","51","009","S","Owner","Moderate overcrowding","30% AMI or less","All"
"Amherst County, Virginia","0.0","161.0","26.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30% AMI or less","1 family household"
"Amherst County, Virginia","0.0","161.0","27.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30% AMI or less","2+ families in household"
"Amherst County, Virginia","0.0","161.0","28.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30% AMI or less","Non-family household"
"Amherst County, Virginia","0.0","161.0","29.0","05000US51009","51","009","S","Owner","Moderate overcrowding","30.1-50% AMI","All"
"Amherst County, Virginia","0.0","161.0","30.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30.1-50% AMI","1 family household"
"Amherst County, Virginia","0.0","161.0","31.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Amherst County, Virginia","0.0","161.0","32.0","05000US51009","51","009","D","Owner","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Amherst County, Virginia","60.0","75.0","33.0","05000US51009","51","009","S","Owner","Moderate overcrowding","50.1-80% AMI","All"
"Amherst County, Virginia","0.0","161.0","34.0","05000US51009","51","009","D","Owner","Moderate overcrowding","50.1-80% AMI","1 family household"
"Amherst County, Virginia","60.0","75.0","35.0","05000US51009","51","009","D","Owner","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Amherst County, Virginia","0.0","161.0","36.0","05000US51009","51","009","D","Owner","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Amherst County, Virginia","0.0","161.0","37.0","05000US51009","51","009","S","Owner","Moderate overcrowding","80.1-95% AMI","All"
"Amherst County, Virginia","0.0","161.0","38.0","05000US51009","51","009","D","Owner","Moderate overcrowding","80.1-95% AMI","1 family household"
"Amherst County, Virginia","0.0","161.0","39.0","05000US51009","51","009","D","Owner","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Amherst County, Virginia","0.0","161.0","40.0","05000US51009","51","009","D","Owner","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Amherst County, Virginia","15.0","23.0","41.0","05000US51009","51","009","S","Owner","Moderate overcrowding","95.1% AMI and above","All"
"Amherst County, Virginia","0.0","161.0","42.0","05000US51009","51","009","D","Owner","Moderate overcrowding","95.1% AMI and above","1 family household"
"Amherst County, Virginia","15.0","23.0","43.0","05000US51009","51","009","D","Owner","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Amherst County, Virginia","0.0","161.0","44.0","05000US51009","51","009","D","Owner","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Amherst County, Virginia","0.0","161.0","45.0","05000US51009","51","009","S","Owner","Severe overcrowding","All","All"
"Amherst County, Virginia","0.0","161.0","46.0","05000US51009","51","009","S","Owner","Severe overcrowding","30% AMI or less","All"
"Amherst County, Virginia","0.0","161.0","47.0","05000US51009","51","009","D","Owner","Severe overcrowding","30% AMI or less","1 family household"
"Amherst County, Virginia","0.0","161.0","48.0","05000US51009","51","009","D","Owner","Severe overcrowding","30% AMI or less","2+ families in household"
"Amherst County, Virginia","0.0","161.0","49.0","05000US51009","51","009","D","Owner","Severe overcrowding","30% AMI or less","Non-family household"
"Amherst County, Virginia","0.0","161.0","50.0","05000US51009","51","009","S","Owner","Severe overcrowding","30.1-50% AMI","All"
"Amherst County, Virginia","0.0","161.0","51.0","05000US51009","51","009","D","Owner","Severe overcrowding","30.1-50% AMI","1 family household"
"Amherst County, Virginia","0.0","161.0","52.0","05000US51009","51","009","D","Owner","Severe overcrowding","30.1-50% AMI","2+ families in household"
